case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,exposure_usd,actions_taken,report_filed,analyst_notes,source_json
CC-3484,C08044,C08044-K1,2016-09-14 22:57:25,2016-09-17 20:57:25,cleared,,0.00,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,false,Case CC-3484: model scored a $149.98 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.,"{""case_id"":""CC-3484"",""customer_id"":""C08044"",""card_id"":""C08044-K1"",""opened_at"":""2016-09-14 22:57:25"",""closed_at"":""2016-09-17 20:57:25"",""outcome"":""cleared"",""pattern"":""none"",""first_fraud_txn_id"":"""",""txn_ids"":""3267451"",""n_txns"":""1"",""exposure_usd"":""0.00"",""connected_card_ids"":"""",""actions_taken"":""VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3484: model scored a $149.98 transaction at 0.86. Cardholder confirmed travel to the billing region in question. Alert cleared.""}"
CC-3485,C00930,C00930-K1,2016-09-14 23:04:00,2016-09-18 22:04:00,confirmed_fraud,card_not_present_fraud,174.91,CREATE_CASE|BLOCK_CARD,false,Case CC-3485: cardholder C00930 reported unrecognized activity on card C00930-K1. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $174.91 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-3485"",""customer_id"":""C00930"",""card_id"":""C00930-K1"",""opened_at"":""2016-09-14 23:04:00"",""closed_at"":""2016-09-18 22:04:00"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3264672"",""txn_ids"":""3264672"",""n_txns"":""1"",""exposure_usd"":""174.91"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3485: cardholder C00930 reported unrecognized activity on card C00930-K1. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $174.91 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.""}"
CC-3486,C05686,C05686-K1,2016-09-14 23:45:35,2016-09-18 19:45:35,confirmed_fraud,account_takeover,135.95,CREATE_CASE|BLOCK_CARD,false,Case CC-3486: cardholder C05686 reported unrecognized activity on card C05686-K1. 2 transaction(s) between 2016-09-13 and 2016-09-14 totaling $135.95 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-3486"",""customer_id"":""C05686"",""card_id"":""C05686-K1"",""opened_at"":""2016-09-14 23:45:35"",""closed_at"":""2016-09-18 19:45:35"",""outcome"":""confirmed_fraud"",""pattern"":""account_takeover"",""first_fraud_txn_id"":""3264837"",""txn_ids"":""3264837|3267189"",""n_txns"":""2"",""exposure_usd"":""135.95"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3486: cardholder C05686 reported unrecognized activity on card C05686-K1. 2 transaction(s) between 2016-09-13 and 2016-09-14 totaling $135.95 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.""}"
CC-3487,C04965,C04965-K2,2016-09-15 00:02:33,2016-09-19 02:02:33,confirmed_fraud,out_of_region_use,261.93,CREATE_CASE|BLOCK_CARD,false,"Case CC-3487: cardholder C04965 reported unrecognized activity on card C04965-K2. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $261.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-3487"",""customer_id"":""C04965"",""card_id"":""C04965-K2"",""opened_at"":""2016-09-15 00:02:33"",""closed_at"":""2016-09-19 02:02:33"",""outcome"":""confirmed_fraud"",""pattern"":""out_of_region_use"",""first_fraud_txn_id"":""3265486"",""txn_ids"":""3265486"",""n_txns"":""1"",""exposure_usd"":""261.93"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3487: cardholder C04965 reported unrecognized activity on card C04965-K2. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $261.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.""}"
CC-3488,C13414,C13414-K1,2016-09-15 00:41:56,2016-09-19 17:41:56,confirmed_fraud,card_not_present_fraud,63.31,CREATE_CASE|BLOCK_CARD,false,Case CC-3488: cardholder C13414 reported unrecognized activity on card C13414-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $63.31 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a LG-K200 Build/MXB48T on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-3488"",""customer_id"":""C13414"",""card_id"":""C13414-K1"",""opened_at"":""2016-09-15 00:41:56"",""closed_at"":""2016-09-19 17:41:56"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3266778"",""txn_ids"":""3266778"",""n_txns"":""1"",""exposure_usd"":""63.31"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3488: cardholder C13414 reported unrecognized activity on card C13414-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $63.31 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a LG-K200 Build/MXB48T on chrome 64.0 for android. Card blocked and reissued. Customer reimbursed.""}"
CC-3489,C11000,C11000-K2,2016-09-15 00:54:25,2016-09-16 15:54:25,confirmed_fraud,card_not_present_fraud,302.59,CREATE_CASE|BLOCK_CARD,false,Case CC-3489: cardholder C11000 reported unrecognized activity on card C11000-K2. 3 transaction(s) between 2016-09-13 and 2016-09-14 totaling $302.59 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a MacOS on chrome 64.0. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-3489"",""customer_id"":""C11000"",""card_id"":""C11000-K2"",""opened_at"":""2016-09-15 00:54:25"",""closed_at"":""2016-09-16 15:54:25"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3264406"",""txn_ids"":""3264406|3265371|3266460"",""n_txns"":""3"",""exposure_usd"":""302.59"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3489: cardholder C11000 reported unrecognized activity on card C11000-K2. 3 transaction(s) between 2016-09-13 and 2016-09-14 totaling $302.59 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a MacOS on chrome 64.0. Card blocked and reissued. Customer reimbursed.""}"
CC-3490,C12984,C12984-K2,2016-09-15 01:09:47,2016-09-18 17:09:47,confirmed_fraud,account_takeover,2160.85,CREATE_CASE|BLOCK_CARD|FILE_REPORT,true,"Case CC-3490: cardholder C12984 reported unrecognized activity on card C12984-K2. 3 transaction(s) between 2016-09-14 and 2016-09-14 totaling $2,160.85 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-3490"",""customer_id"":""C12984"",""card_id"":""C12984-K2"",""opened_at"":""2016-09-15 01:09:47"",""closed_at"":""2016-09-18 17:09:47"",""outcome"":""confirmed_fraud"",""pattern"":""account_takeover"",""first_fraud_txn_id"":""3266655"",""txn_ids"":""3266655|3266665|3266696"",""n_txns"":""3"",""exposure_usd"":""2160.85"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD|FILE_REPORT"",""report_filed"":""Yes"",""analyst_notes"":""Case CC-3490: cardholder C12984 reported unrecognized activity on card C12984-K2. 3 transaction(s) between 2016-09-14 and 2016-09-14 totaling $2,160.85 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.""}"
CC-3491,C07562,C07562-K2,2016-09-15 01:31:52,2016-09-16 23:31:52,confirmed_fraud,card_not_present_new_device,2327.32,CREATE_CASE|BLOCK_CARD|FILE_REPORT,true,"Case CC-3491: cardholder C07562 reported unrecognized activity on card C07562-K2. 51 transaction(s) between 2016-08-28 and 2016-09-13 totaling $2,327.32 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-3491"",""customer_id"":""C07562"",""card_id"":""C07562-K2"",""opened_at"":""2016-09-15 01:31:52"",""closed_at"":""2016-09-16 23:31:52"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_new_device"",""first_fraud_txn_id"":""3214820"",""txn_ids"":""3214820|3216948|3220299|3221822|3222780|3224562|3224595|3224744|3225422|3225676|3227098|3227120|3227129|3228463|3232345|3232845|3234219|3234352|3237108|3237199|3237616|3237634|3237685|3242723|3243754|3245294|3247593|3250640|3251153|3251158|3252310|3252336|3253510|3255378|3255422|3255452|3255453|3255458|3255465|3255494|3255608|3258564|3258871|3259821|3262703|3262742|3262751|3262759|3263976|3264522|3264991"",""n_txns"":""51"",""exposure_usd"":""2327.32"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD|FILE_REPORT"",""report_filed"":""Yes"",""analyst_notes"":""Case CC-3491: cardholder C07562 reported unrecognized activity on card C07562-K2. 51 transaction(s) between 2016-08-28 and 2016-09-13 totaling $2,327.32 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.""}"
CC-3492,C01562,C01562-K1,2016-09-15 01:37:56,2016-09-19 21:37:56,confirmed_fraud,card_not_present_fraud,25.78,CREATE_CASE|BLOCK_CARD,false,Case CC-3492: cardholder C01562 reported unrecognized activity on card C01562-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $25.78 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-3492"",""customer_id"":""C01562"",""card_id"":""C01562-K1"",""opened_at"":""2016-09-15 01:37:56"",""closed_at"":""2016-09-19 21:37:56"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3267591"",""txn_ids"":""3267591"",""n_txns"":""1"",""exposure_usd"":""25.78"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3492: cardholder C01562 reported unrecognized activity on card C01562-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $25.78 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.""}"
CC-3493,C04185,C04185-K2,2016-09-15 01:51:47,2016-09-20 23:51:47,confirmed_fraud,account_takeover,2156.14,CREATE_CASE|BLOCK_CARD|FILE_REPORT,true,"Case CC-3493: cardholder C04185 reported unrecognized activity on card C04185-K2. 2 transaction(s) between 2016-09-14 and 2016-09-14 totaling $2,156.14 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-3493"",""customer_id"":""C04185"",""card_id"":""C04185-K2"",""opened_at"":""2016-09-15 01:51:47"",""closed_at"":""2016-09-20 23:51:47"",""outcome"":""confirmed_fraud"",""pattern"":""account_takeover"",""first_fraud_txn_id"":""3267360"",""txn_ids"":""3267360|3268095"",""n_txns"":""2"",""exposure_usd"":""2156.14"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD|FILE_REPORT"",""report_filed"":""Yes"",""analyst_notes"":""Case CC-3493: cardholder C04185 reported unrecognized activity on card C04185-K2. 2 transaction(s) between 2016-09-14 and 2016-09-14 totaling $2,156.14 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.""}"
CC-3494,C04046,C04046-K2,2016-09-15 02:44:46,2016-09-19 20:44:46,confirmed_fraud,out_of_region_use,323.70,CREATE_CASE|BLOCK_CARD,false,"Case CC-3494: cardholder C04046 reported unrecognized activity on card C04046-K2. 3 transaction(s) between 2016-09-11 and 2016-09-13 totaling $323.70 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-3494"",""customer_id"":""C04046"",""card_id"":""C04046-K2"",""opened_at"":""2016-09-15 02:44:46"",""closed_at"":""2016-09-19 20:44:46"",""outcome"":""confirmed_fraud"",""pattern"":""out_of_region_use"",""first_fraud_txn_id"":""3258857"",""txn_ids"":""3258857|3258993|3264410"",""n_txns"":""3"",""exposure_usd"":""323.70"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3494: cardholder C04046 reported unrecognized activity on card C04046-K2. 3 transaction(s) between 2016-09-11 and 2016-09-13 totaling $323.70 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.""}"
CC-3495,C02796,C02796-K1,2016-09-15 02:44:52,2016-09-17 21:44:52,confirmed_fraud,account_takeover,285.07,CREATE_CASE|BLOCK_CARD,false,Case CC-3495: cardholder C02796 reported unrecognized activity on card C02796-K1. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $285.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-3495"",""customer_id"":""C02796"",""card_id"":""C02796-K1"",""opened_at"":""2016-09-15 02:44:52"",""closed_at"":""2016-09-17 21:44:52"",""outcome"":""confirmed_fraud"",""pattern"":""account_takeover"",""first_fraud_txn_id"":""3264611"",""txn_ids"":""3264611"",""n_txns"":""1"",""exposure_usd"":""285.07"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3495: cardholder C02796 reported unrecognized activity on card C02796-K1. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $285.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.""}"
CC-3496,C02502,C02502-K2,2016-09-15 02:46:07,2016-09-15 23:46:07,confirmed_fraud,out_of_region_use,103.93,CREATE_CASE|BLOCK_CARD,false,"Case CC-3496: cardholder C02502 reported unrecognized activity on card C02502-K2. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $103.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.","{""case_id"":""CC-3496"",""customer_id"":""C02502"",""card_id"":""C02502-K2"",""opened_at"":""2016-09-15 02:46:07"",""closed_at"":""2016-09-15 23:46:07"",""outcome"":""confirmed_fraud"",""pattern"":""out_of_region_use"",""first_fraud_txn_id"":""3265041"",""txn_ids"":""3265041"",""n_txns"":""1"",""exposure_usd"":""103.93"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3496: cardholder C02502 reported unrecognized activity on card C02502-K2. 1 transaction(s) between 2016-09-13 and 2016-09-13 totaling $103.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.""}"
CC-3497,C02456,C02456-K1,2016-09-15 02:47:05,2016-09-17 05:47:05,confirmed_fraud,card_not_present_fraud,32.69,CREATE_CASE|BLOCK_CARD,false,Case CC-3497: cardholder C02456 reported unrecognized activity on card C02456-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $32.69 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,"{""case_id"":""CC-3497"",""customer_id"":""C02456"",""card_id"":""C02456-K1"",""opened_at"":""2016-09-15 02:47:05"",""closed_at"":""2016-09-17 05:47:05"",""outcome"":""confirmed_fraud"",""pattern"":""card_not_present_fraud"",""first_fraud_txn_id"":""3265878"",""txn_ids"":""3265878"",""n_txns"":""1"",""exposure_usd"":""32.69"",""connected_card_ids"":"""",""actions_taken"":""CREATE_CASE|BLOCK_CARD"",""report_filed"":""No"",""analyst_notes"":""Case CC-3497: cardholder C02456 reported unrecognized activity on card C02456-K1. 1 transaction(s) between 2016-09-14 and 2016-09-14 totaling $32.69 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.""}"
